id,idLicitacion,ordenCompra,estado,rutCliente,referencia,fecha,plazo,usuario
17058,1432083-35-COT26,,Pendiente,61.981.110-0,1432083-35-COT26,2026-02-20T00:00:00.000Z,1432083-35-COT26 LINEA1,Cinthia 
17059,1432083-35-COT26_L3,,Pendiente,61.981.110-0, 1432083-35-COT26_L3,2026-02-20T00:00:00.000Z,5 DIAS,Cinthia 
17060,2292-107-COT26,,Pendiente,69.110.400-1,2292-107-COT26,2026-02-19T00:00:00.000Z,7 DIAS,Anacruz
17061,4548-100-COT26,,Pendiente,69.060.700-K,4548-100-COT26,2026-02-19T00:00:00.000Z,5 DIAS,Anacruz
17062,4173-16-COT26,,Pendiente,69.140.100-6,4173-16-COT26,2026-02-19T00:00:00.000Z,5 DIAS,Anacruz
17063,1432083-35-COT26_L4,,Pendiente,61.981.110-0, 1432083-35-COT26_L4,2026-02-20T00:00:00.000Z,5  A 10 DIAS POR FABRICACIÃ“N DE PISCINA ( GARANTIA 12 MESES ),Cinthia 
17064,2440-127-COT26,,Pendiente,69.100.100-8,2440-127-COT26,2026-02-20T00:00:00.000Z,5 DIAS,Cinthia 
17065,1622-129-COT26,,Pendiente,61.602.141-9,1622-129-COT26,2026-02-19T00:00:00.000Z,5 DÃAS,Anacruz
17066,1622-128-COT26,,Pendiente,61.602.141-9,1622-128-COT26,2026-02-20T00:00:00.000Z,10 DIAS,Cinthia 
17067,2785-112-COT26,,Pendiente,,,2026-02-19T00:00:00.000Z,,Anacruz
17068,2013-215-COT26,,Pendiente,70.777.500-9,2013-215-COT26,2026-02-20T00:00:00.000Z,5 dias,Cinthia 
17069,3141-37-COT26,,Pendiente,69.201.100-7,3141-37-COT26,2026-02-20T00:00:00.000Z,5 dias,Anacruz
17070,3766-30-COT26,,Pendiente,,,2026-02-20T00:00:00.000Z,,Anacruz
17071,1072229-18-COT26,,Pendiente,70.574.900-0,1072229-18-COT26,2026-02-23T00:00:00.000Z,15 DIAS,Cinthia 
17072,4074-26-COT26,,Pendiente,69.150.902-8, 4074-26-COT26,2026-02-23T00:00:00.000Z,7 DIAS,Cinthia 
17073,2332-124-COT26,,Pendiente,69.220.100-0,2332-124-COT26,2026-02-20T00:00:00.000Z,10 DIAS,Anacruz
17074,2281-338-COT26,,Pendiente,69.200.100-1,2281-338-COT26,2026-02-23T00:00:00.000Z,7 DIAS,Cinthia 
17075,2440-135-COT26,,Pendiente,69.100.100-8,2440-135-COT26,2026-02-23T00:00:00.000Z,5 dias,Cinthia 
17076,2803-12-COT26,,Pendiente,69.051.100-2,ADQUISICIÃ“N DE ARTÃCULOS PARA SALA DE ESTIMULACIÃ“N DEL CENTRO TEA DE LOS ANDES,2026-02-25T00:00:00.000Z,5 DIAS HABILES,Anny
17081,1057513-39-COT26,,Pendiente,,,2026-02-20T00:00:00.000Z,,Anacruz
17080,1305525-12-LE26,,Pendiente,61.981.120-8,,2026-02-23T00:00:00.000Z,,Cinthia 
17082,2067-23-COT26,,Pendiente,,,2026-02-19T00:00:00.000Z,,Anacruz
17083,4475-111-COT26,,Pendiente,69.100.200-4,4475-111-COT26,2026-02-23T00:00:00.000Z,5 dias,Cinthia 
17084,1432083-57-COT26,,Pendiente,,,2026-02-23T00:00:00.000Z,,Anacruz
17085,1057492-221-COT26,,Pendiente,61.959.800-8,1057492-221-COT26,2026-02-24T00:00:00.000Z,5 dias,Cinthia 
17086,2292-120-COT26,,Pendiente,69.110.400-1,"ADQUISICIÃ“N DE CAJA SENSORIAL, AUDIFONO SENSORIAL PROTECCIÃ“N AUDITIVA ANTIRUIDO, PEDIDO 003018(VLN)",2026-02-24T00:00:00.000Z,7 DIAS HABILES,Anny
17089,2170-81-COT26,,Pendiente,61.606.606-4,2170-81-COT26,2026-02-24T00:00:00.000Z,5 DIAS,Cinthia 
17090,2961-190-COT26,,Pendiente,69.072.400-6,2961-190-COT26,2026-02-23T00:00:00.000Z,5 dÃ­as,Anacruz
17091,1532-66-COT26,,Pendiente,61.933.400-0,1532-66-COT26,2026-02-23T00:00:00.000Z,5 dias,Anacruz
17092,4560-7-COT26,,Pendiente,69.160.401-2,4560-7-COT26,2026-02-24T00:00:00.000Z,5 DIAS,Cinthia 
17093,1201-15-COT26,,Pendiente,61.107.000-4,1201-15-COT26,2026-02-23T00:00:00.000Z,10 dias,Anacruz
17094,937232-14-co26,,Pendiente,61.980.620-4,,2026-02-24T00:00:00.000Z,,Cinthia 
17096,1250355-2-COT26,,Pendiente,61.933.800-6,1250355-2-COT26,2026-02-25T00:00:00.000Z,5 A 7 DIAS,Cinthia 
17097,2013-220-COT26,,Pendiente,70.777.500-9,2013-220-COT26,2026-02-25T00:00:00.000Z,5 DIAS,Cinthia 
17098,2013-220-COT26_2,,Pendiente,70.777.500-9,2013-220-COT26_2,2026-02-25T00:00:00.000Z,5 DIAS,Cinthia 
17099,1161266-96-COT26,,Pendiente,69.141.800-6,1161266-96-COT26,2026-02-24T00:00:00.000Z,5 dias,Anacruz
17100,1886-8-COT26,,Pendiente,60.107.000-6,1886-8-COT26,2026-02-25T00:00:00.000Z,4 DIAS,Cinthia 
17101,1233619-58-COT26,,Pendiente,61.980.930-0,1233619-58-COT26,2026-02-24T00:00:00.000Z,5 dias,Anacruz
17102,643553-121-COT26,,Pendiente,71.455.500-6, 643553-121-COT2,2026-02-25T00:00:00.000Z,5 DIAS,Cinthia 
17103,2199-45-COT26,,Pendiente,61.608.403-8,,2026-02-25T00:00:00.000Z,,Cinthia 
17104,3117-95-COT26,,Pendiente,61.102.006-6,3117-95-COT26,2026-02-25T00:00:00.000Z,5 DIAS,Cinthia 
17105,1201-14-COT26,,Pendiente,61.107.000-4,1201-14-COT26,2026-02-25T00:00:00.000Z,10 DIAS,Cinthia 
17106,3117-102-COT26,,Pendiente,61.102.006-6,ADQUISICIÃ“N DE MATERIAL DIDÃCTICO SC MAR AZUL,2026-03-06T00:00:00.000Z,5 DIAS HABILES,Anny
17107,1426039-3-LE26,,Pendiente,70.941.900-5,1426039-3-LE26,2026-02-25T00:00:00.000Z,15 DIAS,Cinthia 
17108,1233613-45-COT26,,Pendiente,61.980.960-2,1233613-45-COT26,2026-02-26T00:00:00.000Z,7 DIAS,Cinthia 
17109,2401-180-COT26,,Pendiente,,,2026-02-25T00:00:00.000Z,,Anacruz
17110,1691-275-COT26,,Pendiente,61.602.280-6,1691-275-COT26,2026-02-25T00:00:00.000Z,10 dias,Anacruz
17111,1057510-394-COT26,,Pendiente,,1057510-394-COT26,2026-02-25T00:00:00.000Z,5 dias,Anacruz
17112,3777-18-COT26,,Pendiente,69.060.500-7, 3777-18-COT26 LINEA2,2026-02-26T00:00:00.000Z,15 DIAS,Cinthia 
17113,2756-17-COT26,,Pendiente,69.073.400-1,2756-17-COT26,2026-02-26T00:00:00.000Z,3 dias,Cinthia 
17114,2756-17-COT26_1,,Pendiente,69.073.400-1,2756-17-COT26_1,2026-02-26T00:00:00.000Z,3 DIAS,Cinthia 
17115,1298355-246-COT26,,Pendiente,71.293.900-1,1298355-274-COT26 ( MEMO 26),2026-02-26T00:00:00.000Z,5 dias,Cinthia 
17117,730736-46-COT26,,Pendiente,69.090.900-6,730736-46-COT26,2026-02-25T00:00:00.000Z,5 dias,Anacruz
17118,3714-63-COT26,,Pendiente,69.041.500-3,3714-63-COT26,2026-02-25T00:00:00.000Z,5 DIAS,Anacruz
17119,1298355-246-COT26_MEMO30,,Pendiente,71.293.900-1,1298355-274-COT26_MEMO30,2026-02-26T00:00:00.000Z,5 DIAS -  MEMO 30,Cinthia 
17120,1298355-246-COT26_MEMO44,,Pendiente,71.293.900-1,1298355-246-COT26_MEMO44,2026-02-26T00:00:00.000Z,5 DIAS,Cinthia 
17121,2026-125-COT26,,Pendiente,61.606.600-5,2026-125-COT26,2026-02-25T00:00:00.000Z,5 A 7 DIAS,Anacruz
17122,2281-391-COT26,,Pendiente,69.200.100-1,2281-391-COT26,2026-02-26T00:00:00.000Z,5 DIAS,Cinthia 
17123,2380-419-COT26,,Pendiente,69.030.200-4,2380-419-COT26,2026-02-26T00:00:00.000Z,7 DIAS,Cinthia 
17124,418-298-COT26,,Pendiente,61.602.279-2, 418-298-COT26,2026-02-26T00:00:00.000Z,10 DIAS,Cinthia 
17125,1642-112-COT26,,Pendiente,61.602.125-7,,2026-02-26T00:00:00.000Z,,Cinthia 
17126,1432083-83-COT26,,Pendiente,61.981.110-0,1432083-83-COT26,2026-02-27T00:00:00.000Z,7 DIAS,Cinthia 
17127,3811-69-COT26,,Pendiente,,,2026-02-26T00:00:00.000Z,,Anacruz
17128,1233600-28-COT26,,Pendiente,70.931.100-K,1233600-28-COT26,2026-02-27T00:00:00.000Z,5 dias,Cinthia 
17129,3567-59-COT26,,Pendiente,69.150.700-9,3567-59-COT26,2026-02-26T00:00:00.000Z,5 dias,Anacruz
17130,2318-100-COT26,,Pendiente,69.130.100-1,2318-100-COT26,2026-02-27T00:00:00.000Z,3 dias,Cinthia 
17132,1057492-244-COT26,,Pendiente,61.959.800-8,1057492-244-COT26,2026-02-26T00:00:00.000Z,5 dias,Anacruz
17134,2446-214-COT26,,Pendiente,69.040.300-5,2446-214-COT26,2026-02-27T00:00:00.000Z,5 dias,Cinthia 
17135,1057492-248-COT26,,Pendiente,61.959.800-8,1057492-248-COT26,2026-02-26T00:00:00.000Z,5 DIAS,Anacruz
17136,1057492-251-COT26,,Pendiente,61.959.800-8,1057492-251-COT26,2026-02-26T00:00:00.000Z,5 DIAS,Anacruz
17137,2393-264-COT26,,Pendiente,69.254.900-7,2393-264-COT26,2026-02-27T00:00:00.000Z,5 dias,Cinthia 
17138,4810-18-COT26,,Pendiente,69.080.800-5,4810-18-COT26,2026-02-26T00:00:00.000Z,5 DIAS,Anacruz
17139,501-37-COT26,,Pendiente,69.150.300-3,501-37-COT26,2026-02-27T00:00:00.000Z,5 DIAS,Cinthia 
17140,1426397-17-COT26,,Pendiente,61.980.910-6,1426397-17-COT26,2026-02-27T00:00:00.000Z,5 dias,Cinthia 
17141,2974-41-COT26,,Pendiente,61.103.006-1,2974-23-COT26,2026-03-02T00:00:00.000Z,2974-23-COT26,Anny
17142,4113-141-COT26,,Pendiente,70.766.500-9,ADQUISICION DE EQUIPAMIENTO DE ESTIMULACION PARA CENTRO COMUNITARIO DE CUIDADOS,2026-03-02T00:00:00.000Z,7 DIAS HABILES (SE FABRICAN A PEDIDO),Anny
17143,3904-120-COT26,,Pendiente,69.141.200-8,3904-120-COT26,2026-02-27T00:00:00.000Z,5 A 7 DIAS,Anacruz
17144,2585-140-COT26,,Pendiente,69.010.100-9,"ADQ. IMPLEMENTOS DEPORTIVOS, ORD NÂ° 368, DIDECO, NNR, IMA.",2026-03-02T00:00:00.000Z,10 DIAS HABILES,Anny
17145,1172445-2-LE26,,Pendiente,62.000.810-9,P02 SEP CS ARTICULOS DIDACTICOS J.I,2026-03-02T00:00:00.000Z,7 DIAS CORRIDOS,Anny
17146,1221019-19-COT26,,Pendiente,65.206.047-1,1221019-19-COT26,2026-03-02T00:00:00.000Z,7 DIAS,Cinthia 
17147,1077275-3-COT26,,Pendiente,61.606.300-6,MATERIALES PARA IMPLEMENTACION DE SALA SENSORIAL,2026-03-02T00:00:00.000Z,"7 DIAS HABILES (PRODUCTOS CON CODIGO MK, SE FABRICAN A PEDIDO)",Anny
17148,1480972-36-COT26,,Pendiente,61.981.050-3,,2026-03-02T00:00:00.000Z,,Cinthia 
17149,1013353-12-LP26,,Pendiente,65.154.021-6,ADQUISICIÃ“N DE KITS NIVELES DE TRANSICIÃ“N,2026-03-02T00:00:00.000Z,7 dÃ­as hÃ¡biles,Anny
17150,1595-3-RFI26,,Pendiente,70.072.600-2,Materail de EnseÃ±anza no fungible,2026-03-03T00:00:00.000Z,-,Anny
17151,1638-126-COT26,,Pendiente,69.250.500-K,1638-126-COT26,2026-03-02T00:00:00.000Z,3 a 4 dias,Anacruz
17152,1298355-237-COT26,,Pendiente,71.293.900-1,1298355-237-COT26,2026-03-03T00:00:00.000Z,5 dias,Cinthia 
17154,2332-150-COT26,,Pendiente,69.220.100-0,2332-150-COT26,2026-03-02T00:00:00.000Z,10 dÃ­as,Anacruz
17155,2663-63-COT26,,Pendiente,69.250.100-4,DIDACTICOS,2026-03-03T00:00:00.000Z,12 DIAS HABILES,Anny
17156,1414396-11-COT26,,Pendiente,61.981.090-2,Material DidÃ¡ctico para Establecimientos,2026-03-03T00:00:00.000Z,7 DIAS HABILES,Anny
17157,1110404-102-COT26,,Pendiente,62.000.660-2,ADQUISICIÃ“N DE MATERIALES DIDÃCTICOS PARA LA ESCUELA IGNACIO CARRERA PINTO PERTENECIENTE A SLEP DE CHINCHORRO,2026-03-03T00:00:00.000Z,8 DIAS HABILES,Anny
17158,3561-73-COT26,,Pendiente,69.060.300-4,COLUMPIO SENSORIAL Y TATAMI PARA CENTRO EL ALBA,2026-03-03T00:00:00.000Z,4 DIAS HABILES,Anny
17159,162-23-COT26,,Pendiente,61.601.000-K,Insumos para Programa Infancia,2026-03-03T00:00:00.000Z,9 DIAS HABILES,Anny
17229,626529-9-COT26,,Pendiente,69.073.100-2,626529-9-COT26,2026-03-09T00:00:00.000Z,5 dias,Anacruz
17160,1414396-12-COT26,,Pendiente,61.981.090-2,Materiales DE lENGUAJE,2026-03-03T00:00:00.000Z,8 DIAS HABILES,Anny
17161,2401-208-COT26,,Pendiente,69.080.100-0,JUEGOS DIDÃCTICOS Y RECREATIVOS - PROYECTOS INCLUSIVOS,2026-03-03T00:00:00.000Z,9 DIAS HABILES,Anny
17162,1230771-11-COT26,,Pendiente,65.080.277-2,1230771-11-COT26,2026-03-03T00:00:00.000Z,7 dias,Cinthia 
17163,2555-9-COT26,,Pendiente,61.313.000-4,2555-9-COT26,2026-03-03T00:00:00.000Z,5 DIAS,Cinthia 
17164,2281-420-COT26,,Pendiente,69.200.100-1,Juegos Infantiles - Departamento de Ornato,2026-03-04T00:00:00.000Z,15 DIAS HABILES,Anny
17165,1705-101-COT26,,Pendiente,61.606.603-K,COMPRA DE INSUMOS CUIDADOS INFANTILES MEMO NÂ°6,2026-03-05T00:00:00.000Z,4 DIAS HABILES,Anny
17166,2310-19-COT26,,Pendiente,69.110.100-2,JUEGOS DE MESA,2026-03-04T00:00:00.000Z,7 DIAS HABILES,Anny
17167,4050-192-COT26,,Pendiente,69.181.100-K,4050-192-COT26,2026-03-03T00:00:00.000Z,7 dias,Anacruz
17168,4050-193-COT26,,Pendiente,69.181.100-K,ADQUISICIÃ“N DE MATERIALES DEPORTIVOS,2026-03-04T00:00:00.000Z,7 DIAS HABILES,Anny
17169,3687-23-COT26,,Pendiente,69.041.400-7,AdquisiciÃ³n de Material DidÃ¡ctico para Actividades de Programa de ReactivaciÃ³n,2026-03-04T00:00:00.000Z,9 DIAS HABILES,Anny
17170,1057492-287-COT26,,Pendiente,61.959.800-8,1057492-287-COT26,2026-03-03T00:00:00.000Z,5 DIAS,Anacruz
17171,4703-62-COT26,,Pendiente,69.073.000-6,4703-62-COT26,2026-03-03T00:00:00.000Z,5 dias,Anacruz
17172,4833-11-COT26,,Pendiente,69.252.000-9,adquisicion escuela rio puelo,2026-03-04T00:00:00.000Z,10 DIAS HABILES,Anny
17173,1414396-13-COT26,,Pendiente,61.981.090-2,Material DidÃ¡ctico Socioemocional,2026-03-04T00:00:00.000Z,7 DIAS HABILES,Anny
17174,4703-61-COT26,,Pendiente,69.073.000-6,compra de material didactico/sc ji angelitos de chiÃ±igue/junji,2026-03-04T00:00:00.000Z,7 DIAS HABILES,Anny
17175,2294-156-COT26,,Pendiente,69.110.400-1,MATERIAL DIDACTICO ESCUELA LORENZO VAROLI FONDOS PIE,2026-03-04T00:00:00.000Z,5 DIAS HABILES,Anny
17176,4857-10-COT26,,Pendiente,69.160.700-3,Adquirir Material Didactico para Jardines Infantiles de la Comuna de TirÃºa por fondos RevinculaciÃ³n Educ 2026.,2026-03-04T00:00:00.000Z,7 DIAS HABILES,Anny
17177,1298355-272-COT26,,Pendiente,71.293.900-1,1298355-272-COT26,2026-03-04T00:00:00.000Z,7 dias,Cinthia 
17178,2026-140-COT26,,Pendiente,61.606.600-5,2026-140-COT26,2026-03-03T00:00:00.000Z,5 dias,Anacruz
17179,2674-163-COT26,,Pendiente,69.072.900-8,EQUIPAMIENTO INFANTIL,2026-03-04T00:00:00.000Z,10 DIAS CORRIDOS,Anny
17180,418-334-COT26,,Pendiente,,,2026-03-03T00:00:00.000Z,,Anacruz
17181,4776-93-COT26,,Pendiente,61.108.000-K,4776-93-COT26,2026-03-03T00:00:00.000Z,5 dias ,Anacruz
17182,3017-139-COT26,,Pendiente,69.151.300-9,"JUEGOS DIDACTICOS Y ESTIMULACION PROGRAMA CRECER EN COMUNIDAD, DIDECO LOTA",2026-03-04T00:00:00.000Z,8 DIAS HABILES,Anny
17183,2207-206-COT26,,Pendiente,61.602.153-2,2207-206-COT26,2026-03-03T00:00:00.000Z,5 dias,Anacruz
17427,578459-257-COT26,,Pendiente,70.937.200-9,578459-257-COT26,2026-03-25T00:00:00.000Z,5 dias,Cinthia 
17184,2207-198-COT26,,Pendiente,61.602.153-2,INSUMOS REHABILITACION,2026-03-05T00:00:00.000Z,4 DIAS HABILES,Anny
17185,2207-201-COT26,,Pendiente,61.602.153-2,INSUMOS REHABILITACION,2026-03-04T00:00:00.000Z,6 DIAS HABILES,Anny
17186,2424-361-COT26,,Pendiente,69.061.000-0,JUEGOS DIDÃCTICOS/ PED. 28/968 (KMGA),2026-03-05T00:00:00.000Z,7 DIAS HABILES,Anny
17187,558869-10-LP26,,Pendiente,71.102.600-2,558869-10-LP26,2026-03-05T00:00:00.000Z,10 DÃAS,Cinthia 
17188,2704-180-COT26,,Pendiente,60.911.006-6,2704-180-COT2,2026-03-05T00:00:00.000Z,5 dias,Cinthia 
17189,418-336-COT26,,Pendiente,61.602.279-2,POR - MATERIALES (SEGÃšN DETALLE ADJUNTO),2026-03-05T00:00:00.000Z,10 DIAS CORRIDOS,Anny
17190,2583-101-COT26,,No Adjudicada,69.070.900-7,"SOPE 74/ADQUISICION DE DIDÃCTICOS, RECREATIVOS, DEPORTIVOS. / DEPARTAMENTO DE INCLUSIÃ“N Y INTERCULTURALIDAD /CFM.",2026-03-05T00:00:00.000Z,10 DIAS HABILES,Anny
17192,1057539-859-COT26,,Pendiente,61.975.100-0,BANDAS ELASTICAS,2026-03-05T00:00:00.000Z,7 DIAS HABILES,Anny
17193,4239-30-COT26,,Pendiente,69.160.201-K,"ADQUISICION DE MATERIAL DIDACTICO PARA ESCUELA E 765; FONDOS SEP.-",2026-03-05T00:00:00.000Z,7 DIAS HABILES,Anny
17194,1754-185-COT26,,Pendiente,69.130.700-K,1754-185-COT26,2026-03-04T00:00:00.000Z,5 dias,Anacruz
17195,3922-28-COT26,,Pendiente,69.191.500-K,"Mobiliario para S. Cuna y J. Infantil Mis Primeros Pasos, fondos VTF JUNJI",2026-03-05T00:00:00.000Z,10 DIAS HABILES,Anny
17196,2756-20-COT26,,Pendiente,69.073.400-1,COMPRA AUDIFONOS CON CANCELACION DE RUIDO PARA PROGRAMA DE REVINCULACION EDUCATIVA,2026-03-05T00:00:00.000Z,5 DIAS HABILES,Anny
17197,2704-176-COT26,,Pendiente,60.911.006-6,2704-176-COT26,2026-03-04T00:00:00.000Z,5 dÃ­as,Anacruz
17198,1343644-27-COT26,,Pendiente,69.253.500-6,EQUIPAMIENTO PARA PROGRAMA DE DESARROLLO INCLUSIVO TERRITORIAL (DIT),2026-03-06T00:00:00.000Z,15 DIAS HABILES,Anny
17199,1208129-8-COT26,,Pendiente,62.000.890-7,DE MATERIAL DIDÃCTICO TERAPÃ‰UTICO PARA FUNCIONAMIENTO EN PROGRAMAS FAES CONCEPCIÃ“N Y LOS ÃNGELES,2026-03-05T00:00:00.000Z,8 DIAS HABILES,Anny
17200,1208129-8-COT261,,Pendiente,62.000.890-7,DE MATERIAL DIDÃCTICO TERAPÃ‰UTICO PARA FUNCIONAMIENTO EN PROGRAMAS FAES CONCEPCIÃ“N Y LOS ÃNGELES,2026-03-05T00:00:00.000Z,8 DIAS HABILES,Anny
17201,2207-209-COT26,,Pendiente,61.602.153-2,INSUMOS REHABILITACION RURAL,2026-03-06T00:00:00.000Z,9 DIAS HABILES,Anny
17202,1161266-113-COT26,,Pendiente,69.141.800-6,ADQUISICIÃ“N JUEGOS DE MESA PARA ACTIVIDADES CONCERNIENTES OLN DIDECO,2026-03-06T00:00:00.000Z,7 DIAS HABILES,Anny
17203,1271178-41-COT26,,Pendiente,71.369.900-4,1271178-41-COT26,2026-03-06T00:00:00.000Z,3 DIAS,Cinthia 
17204,1214102-228-COT26,,Pendiente,70.835.200-4,1214102-228-COT26,2026-03-06T00:00:00.000Z,5 DIAS,Cinthia 
17205,3177-21-COT26,,Pendiente,69.080.200-7,"Compra de Juegos de patio para PrebÃ¡sica de Colegio Los Llanos (se adjuntan caracterÃ­sticas, requerimiento y ficha para cotizar)",2026-03-06T00:00:00.000Z,7 DIAS HABILES,Anny
17206,1201-27-COT26,,Pendiente,61.107.000-4,"MATERIAL DEPORTIVO Y DIDACTICO PROGRAMA CRECER EN MOVIMIENTO, COMPONENTE JUGAR Y APRENDER 2026.",2026-03-06T00:00:00.000Z,20 DIAS CORRIDOS,Anny
17207,4113-152-COT26,,Pendiente,70.766.500-9,4113-152-COT26,2026-03-05T00:00:00.000Z,5 dias,Anacruz
17208,812799-72-COT26,,Pendiente,69.020.400-2,EQUIPAMIENTO TALLERES SALUD MENTAL (SC NÂ°54) (SALUD MENTAL) (DIDECO),2026-03-06T00:00:00.000Z,15 DIAS HABILES,Anny
17209,1573-1-COT26,,Pendiente,70.072.600-2,Material de EnseÃ±anza - Set de psicomotricidad,2026-03-10T00:00:00.000Z,15 DIAS HABILES,Anny
17211,3333-75-COT26,,Pendiente,69.061.200-3,3333-75-COT26,2026-03-05T00:00:00.000Z,5 dias,Anacruz
17212,1233615-29-LE26,,Pendiente,61.980.950-5,AdquisiciÃ³n material didÃ¡ctico y de EnseÃ±anza,2026-03-20T00:00:00.000Z,15 DIAS CORRIDOS,Anny
17213,2358-43-COT26,,Pendiente,69.150.800-5,,2026-03-05T00:00:00.000Z,,Anacruz
17214,3760-154-COT26,,Pendiente,69.073.000-6,3760-154-COT26,2026-03-05T00:00:00.000Z,5 dias,Anacruz
17215,1057681-16-COT26,,Pendiente,61.608.401-1,1057681-16-COT26,2026-03-05T00:00:00.000Z,5 dias,Anacruz
17216,3244-90-COT26,,Pendiente,69.073.500-8,MATERIAL DIDÃCTICO PARA JARDIN INFANTIL MADRE TIERRA,2026-03-09T00:00:00.000Z,5 DIAS HABILES,Anny
17217,3730-65-COT26,,Pendiente,69.090.300-8,MATERIAL DIDACTICO,2026-03-09T00:00:00.000Z,5 DIAS HABILES,Anny
17218,4520-47-COT26,,Pendiente,69.266.400-0,ADQUISICIÃ“N DE INSUMOS SENSORIALES,2026-03-09T00:00:00.000Z,7 DIAS HABILES,Anny
17219,1057498-651-COT26,,Pendiente,61.608.107-1,INSUMOS SALA CUNA,2026-03-09T00:00:00.000Z,7 DIAS HABILES,Anny
17221,578459-189-COT26,,Pendiente,70.937.200-9,578459-189-COT26,2026-03-09T00:00:00.000Z,5 DIAS,Cinthia 
17222,2704-206-COT26,,Pendiente,60.911.006-6,2704-206-COT26,2026-03-09T00:00:00.000Z,5 dias,Cinthia 
17224,3704-30-COT26,,Pendiente,69.254.400-5,Adquirir materiales de estimulaciÃ³n y educativos para Programa PRLAC.,2025-03-10T00:00:00.000Z,10 DIAS HABILES,Anny
17225,1233619-85-COT26,,Pendiente,61.980.930-0,Material didÃ¡ctico para la Escuela de los Peumos Comuna de Chanco,2026-03-17T00:00:00.000Z,7 DIAS HABILES,Anny
17227,1233829-21-COT26,,Pendiente,73.070.100-4,1233829-21-COT26,2026-03-10T00:00:00.000Z,5 dias,Cinthia 
17228,1346284-37-COT26,,Pendiente,62.000.970-9,AdquisiciÃ³n de Juegos didÃ¡cticos para centros IP-IRC y LAE-IP Antofagasta,2026-03-10T00:00:00.000Z,10 DIAS HABILES,Anny
17537,5394-114-COT26,,Pendiente,71.133.700-8,5394-114-COT26,2026-04-07T00:00:00.000Z,10 dias,Cinthia 
17230,4498-12-COT26,,Pendiente,69.073.100-2,ADQUISICIÃ“N DE JUEGO DE PATIO PARA JARDIN INFANTIL LOS CONEJITOS DE LLANCAY,2026-03-10T00:00:00.000Z,4 DIAS CORRIDOS,Anny
17231,1394-24-COT26,,Pendiente,69.254.800-0,"REVINCULACION EDUCATIVA Y ASISTENCIA, MATERIALES PEDAGOGICOS SENSORIALES.",2026-03-12T00:00:00.000Z,7 DIAS HABILES,Anny
17232,4236-88-COT26,,Pendiente,69.160.200-1,2.- ELEMENTOS DE ESTIMULACIÃ“N RED DE APOYO LOCAL,2026-03-10T00:00:00.000Z,7 DIAS HABILES,Anny
17233,1233619-84-COT26,,Pendiente,61.980.930-0,MATERIAL DIDÃCTICO LICEO BICENTENARIO DE CAUQUENES,2026-03-10T00:00:00.000Z,5 DIAS HABILES,Anny
17234,1233619-83-COT26,,Pendiente,61.980.930-0,MATERIAL DIDÃCTICO ESCUELA ROSITA OÂ´HIGGINS,2026-03-10T00:00:00.000Z,5 DIAS HABILES,Anny
17235,3284-86-COT26,,Pendiente,69.231.100-0,IMPLEMENTACION DEPORTIVA /OLN,2026-03-10T00:00:00.000Z,7 DIAS HABILES,Anny
17236,3866-27-COT26,,Pendiente,69.251.300-2,"AdquisiciÃ³n de equipamiento infantil, didÃ¡ctico y de estimulaciÃ³n",2026-03-13T00:00:00.000Z,12 DIAS HABILES,Anny
17250,2935-47-COT26,,Pendiente,69.073.200-9,ADQUISICION DE ARTICULOS DEPORTIVOS PARA OLIMPIADAS RECREATIVAS POR FONDO REACTIVACION,2026-03-11T00:00:00.000Z,10 DIAS HABILES,Anny
17238,2733-81-COT26,,Pendiente,69.071.700-K,"SC 33532 / ADQUISICION DE RECURSOS PEDAGOGICOS NIVEL PARVULARIO Y 1ER. AÃ‘O BASICO, SOLICITADO POR ESCUELA EMILIA LASCAR.",2026-03-11T00:00:00.000Z,5 DIAS HABILES,Anny
17239,4477-35-COT26,,Pendiente,69.160.601-5,"MATERIAL DIDACTICO, REVINCULACIÃ“N",2026-03-11T00:00:00.000Z,5 DIAS HABILES,Anny
17240,1057514-39-COT26,,Pendiente,61.607.006-1,MATERIALES DE CHILE CRECE,2026-03-11T00:00:00.000Z,5 DIAS HABILES,Anny
17241,3485-228-COT26,,Pendiente,69.190.400-8,,2026-03-10T00:00:00.000Z,,Anacruz
17242,2974-59-COT26,,Pendiente,61.103.006-1,ADQ. DE CUNAS PARA SALA CUNA NIDO DE CONDORES.(155/2026),2026-03-11T00:00:00.000Z,10 DIAS HABILES,Anny
17243,514862-65-COT26,,Pendiente,71.234.100-9, 514862-65-COT26,2026-03-11T00:00:00.000Z,5 DIAS,Cinthia 
17244,3909-53-COT26,,Pendiente,69.180.400-3,"ARTICULOS DIDACTICOS, ESCUELA NOBEL GABRIELA",2026-03-11T00:00:00.000Z,7 DIAS HABILES,Anny
17245,3678-100-COT26,,No Adjudicada,69.050.500-2,ADQUISICIÃ“N DE IMPLEMENTOS DE ESTIMULACIÃ“N CCC LA Ã‘IPA,2026-03-11T00:00:00.000Z,5 DIAS HABILES,Anny
17246,501-38-COT26,,Pendiente,69.150.300-3,"MATERIAL DIDÃCTICO PARA E.E, PROGRAMA DE ASISTENCIA Y REVINCULACIÃ“N EDUCATIVA",2026-03-11T00:00:00.000Z,8 DIAS HABILES,Anny
